DESCRIPCION|CODCIE9_1|CODCIE9_2|URGENCIA
ULCERA EN PIERNA IZQUIERDA|707.1||0
ULCERA EN PIERNAS|707.1||0
ULCERA EN TALON|707.1||0
ULCERA EN TALON DCHA|707.1||0
ULCERA EN TOBILLO|707.1||0
ULCERA ESCLERAL|379.09||0
ULCERA ESOFAGO DISTAL|530.2||0
ULCERA ESOFAGO POSTERIOR|530.2||0
ULCERA ESTOMAGO|531.90||0
ULCERA GASTRICA|531.90||0
ULCERA GASTRICA.|531.90||0
ULCERA GASTRICA MALIGNA.ADENOCARCINOMA|151.9||0
ULCERA GASTRICA UREASA (-)|531.90||0
ULCERA GASTRICO|531.90||0
ULCERA GASTRODUODENAL|533.90||0
ULCERA GASTRODUODENAL- HDA|534.00||0
ULCERA INFECCIOSA OJO IZQUIERDO|360.00||0
ULCERA INFECTADA|707.9|686.9|0
ULCERA INFECTADA EN PIERNA|707.1||0
ULCERA LABIAL|528.5||0
ULCERA LABIO INFERIOR|528.5||0
ULCERA LINGUAL EN ESTUDIO|529.0||0
ULCERA MALEOLAR|707.1||0
ULCERA MALEOLAR(COMPLEJO VARICOSO)|454.0||0
ULCERA MI|707.1||0
ULCERA MID|707.1||0
ULCERA MII|707.1||0
ULCERA NECROTICA|707.9||0
ULCERA NECROTICA EN PIE IZQUIERDO|785.4||0
ULCERA NEUROPATICA ANTEPIE IZQ|707.1||0
ULCERA NEUROPATICA PLANTA PIE DER|707.1||0
ULCERA (O ESCARA) DE DECUBITO|707.0||1
ULCERA OJO DERECHO.|360.00||0
ULCERA PARPADO SUPERIOR|373.01||0
ULCERA PEPTICA|533.90||0
ULCERA PEPTICA GRADO II|533.90||0
ULCERA PIE|707.1||0
ULCERA PIE DIABETICO|250.80|707.1|0
ULCERA PIE IZQUIERDO|707.1||0
ULCERA PIE IZQUIERDO.|707.1||0
ULCERA PIERNA|707.1||0
ULCERA PIERNA DCHA|707.1||0
ULCERA PIERNA DERECHA|707.1||0
ULCERA PIERNA INFECTADA|707.1||0
ULCERA PIERNA IZDA|707.1||0
ULCERA PIERNA IZQUIERDA|707.1||0
ULCERA PIERNA IZQUIERDA.|707.1||0
ULCERA PIERNA TORPIDA|707.1||0
ULCERA PIERNA TORPIDA.|707.1||0
ULCERA PILORICA|531.90||0
ULCERA POR DECUBITO|707.0||0
ULCERA POR DECUBITO EN MMII|707.0||0
ULCERA POR DECUBITO EN REGION SACRA|707.0||0
ULCERA POR DECUBITO PIE IZQ|707.0||0
ULCERA POR DECUBITO SACRO-COCCIGEA|707.0||0
ULCERA POR DECUBITO TROCANTER DERECHO|707.0||0
ULCERA POR PRESION|707.0||0
ULCERA POR PRESION AMBOS TALONES|707.0||0
ULCERA POR PRESION EN TALON|707.0||0
ULCERA POR PRESION NECROTICA.|707.0||0
ULCERA POR PRESION NO COMPLICADA|707.0||0
ULCERA POR QUEMADURA EN PIE|945.02||0
ULCERA POSTFLEBITICA|454.2||0
ULCERA PREPUCIAL|607.89||0
ULCERA QUIMICA EN MAMA DCHA|942.01||0
ULCERA SACRO|707.8||0
ULCERA TALON|707.1||0
ULCERA TORPIDA DE MMII|707.1||0
ULCERA TORPIDA EN CUERO CABELLUDO|707.9||0
ULCERA TORPIDA EN PIERNA|707.1||0
ULCERA TORPIDA PIERNA|707.1||0
ULCERA VARICOSA|454.0||0
ULCERA VARICOSA.|454.0||0
ULCERA VARICOSA  CRONICA|454.0||0
ULCERA VARICOSA CRONICA|454.0||0
ULCERA VARICOSA CUIDADOS POSQUIRURGICOS|V67.0||0
ULCERA VARICOSA DE MI DCHO|454.0||0
ULCERA VARICOSA EN MIDCHO|454.0||0
ULCERA VARICOSA EN MII|454.0||0
ULCERA VARICOSA EN MIIZDO|454.0||0
ULCERA VARICOSA EN PIERNA IZQ.|454.0||0
ULCERA VARICOSA EN PIERNA IZQUIERDA|454.0||0
ULCERA VARICOSA INFECTADA|454.2||0
ULCERA VARICOSA INFECTADA EN MIIZDO|454.2||0
ULCERA VARICOSA MIEMBRO INFERIOR DERECHO|454.0||0
ULCERA VARICOSA MIIZDO|454.0||0
ULCERA VARICOSA MMII|454.0||0
ULCERA VARICOSA PIERNA IZDA|454.0||0
ULCERA VARICOSA SANGRANTE|454.0||0
ULCERA VARICOSA SANGRANTE MMII|454.0||0
ULCERA VARICOSAS M.INFERIORES|454.2||0
ULCERA VARICOSO|454.0||0
ULCERA VASCULAR|454.0||0
ULCERA VASCULAR PIE|454.0||0
ULCERA VENOSA|454.0||0
ULCERA VENOSA MII|454.0||0
ULCERA VENOSA POSTROMBOTICA|454.0||0
ULCERA VULVAR|616.50||0
ULCERA Y CICATRIZACION EN CORNEA|371.00||0
ULCERA ZONA ANAL|707.9||0
ULCERA 5º DEDO|707.9||0
ULCERACION EN ZONA DE AMPUTACION|997.69|V49.9|0
ULCERACION PENEANA|607.89||0
ULCERACION PIE DIABETICO|250.80|707.1|0
ULCERACION VARICOSA M.I.I.|454.0||0
ULCERACIONES EN DEDOS|707.9||0
ULCERAS|707.9||0
ULCERAS BOCA|528.9||0
ULCERAS CORNEALES|370.00||0
ULCERAS CORNEALES DE REPETICION|370.00||0
ULCERAS DE DECUBITO|707.0||0
ULCERAS DE DECUBITO EN PIE IZDO|707.0||0
ULCERAS DE PRESION|707.0||0
ULCERAS DE PRESION PIE IZDO|707.0||0
ULCERAS DE REPOSO|707.0||0
ULCERAS DECUBITO|707.0||0
ULCERAS EN MM II|707.1||0
ULCERAS EN PIEL.|707.9||0
ULCERAS EN PIERNAS|707.1||0
ULCERAS EXTREMIDADES INFERIORES|707.1||0
ULCERAS ISQUEMICAS EN MMII|707.1||0
ULCERAS MIEMBROS INFERIORES|707.1||0
ULCERAS MMII|707.1||0
ULCERAS NEUROTROFICAS DEDOS PIES|707.1||0
ULCERAS PIERNAS|707.1||0
ULCERAS POR DECUBITO|707.0||0
ULCERAS POR PRESION|707.0||0
ULCERAS POR PRESION EN COXIS|707.0||0
ULCERAS TORPIDAS EN PIERNA|707.1||0
ULCERAS TROFICAS|707.9||0
ULCERAS TROFICAS EN MMII|707.1||0
ULCERAS TROFICAS EN PIE IZDO.|707.1||0
ULCERAS VARICOSAS|454.0||0
ULCERAS VARICOSAS|454.0||1
ULCERAS VARICOSAS EN MMII|454.0||0
ULCERAS VARICOSAS MMII|454.0||0
ULCERAS VASCULARES|454.0||0
ULCUS|533.90||0
ULCUS ACTIVO|533.90||0
ULCUS ANTRAL|531.90||0
ULCUS BULBAR|532.90||0
ULCUS BULBAR CARA POSTERIOR|532.90||0
ULCUS BULBAR FIBRINADO|532.70||0
ULCUS BULBAR- HDA|532.40||0
ULCUS BULBAR HELICOBACTER POSITIVO|532.90|041.86|0
ULCUS BULBAR RECIDIVANTE|532.90||0
ULCUS CANAL PILORICO|531.90||0
ULCUS DE ANTRO|531.90||0
ULCUS DE BOCA ANASTOMOTICA|534.90||0
ULCUS DE INCISURA|531.90||0
ULCUS DUODENAL|532.90||0
ULCUS DUODENAL.|532.90||0
ULCUS DUODENAL ( 1979)|532.90||0
ULCUS DUODENAL ACTIVA|532.30||0
ULCUS DUODENAL ASINTOMATICO|532.90||0
ULCUS DUODENAL DEFORMADO|532.90||0
ULCUS DUODENAL. GASTRECTOMIZADO|V67.0||0
ULCUS DUODENAL- HDA|532.40||0
ULCUS DUODENAL HEMORRAGIA DIGESTIVA|532.40||0
ULCUS DUODENAL HERNIA HIATO|532.90|553.3|0
ULCUS DUODENAL INTERVENIDO|V67.0||0
ULCUS DUODENAL INTERVENIDO QUIRURGICAMENTE|V67.0||0
ULCUS DUODENAL PERFORADO|532.50||0
ULCUS DUODENAL(DESDE HACE 40 AÑOS)|532.90||0
ULCUS DUODENAL.HELICOBACTER+|532.90|041.86|0
ULCUS DUODENAL.HEMORRAGIA DIGESTIVA|532.40||0
ULCUS DUODENAL-TTº ERRADICADOR|532.90||0
ULCUS ESTOMAGO|531.90||0
ULCUS GASTRICA|531.90||0
ULCUS GASTRICO|531.90||0
ULCUS GASTRICO INTERVENIDO|V67.0||0
ULCUS GASTRICO PREPILORICO|531.90||0
ULCUS GASTRICO Y DUODENITIS|531.90|535.60|0
ULCUS GASTRICO.HDA|531.40||0
ULCUS GASTRODUODENAL|533.90||0
ULCUS GASTRODUODENAL EN ESTUDIO|533.90||0
ULCUS G-D|533.90||0
ULCUS. HEMORRAGIA DIGESTIVA|533.40||0
ULCUS NO OPERADO|533.90||0
ULCUS PEPTICA H.PYLORI|533.90|041.86|0
ULCUS PEPTICO|533.90||0
ULCUS PEPTICO (DESDE LOS 16 AÑOS)|533.90||0
ULCUS PEPTICO HELICOBACTER +|533.90|041.86|0
ULCUS PEPTICO-POSIBLE HDA|533.90||0
ULCUS PERFORADO|533.50||0
ULCUS PILORICO|531.90||0
ULCUS PILORICO ACTIVO|531.90||0
ULCUS POR HELICOBACTER PYLORI|531.90|041.86|0
ULCUS PREPILORICO|531.90||0
ULCUS RODENS|173.3||0
ULCUS YATROGENO|533.90|E947.9|0
UN HIJO CON TRASTORNO BIPOLAR|V61.49||0
UN HIJO OLIGOFRENICO|V61.49||0
UNCARTROSIS|721.1||0
UNCARTROSIS LUMBAR.|721.3||0
UNCOARTROSIS DORSAL|721.2||0
UNIRENAL|593.89||0
UÑA DESVITALIZADA POR TRAUMATISMO|924.9||0
UÑA ENCARCERADA|703.0||0
UÑA ENCARNADA|703.0||0
UÑA ENCARNADA|703.0||1
UÑA ENCARNADA.|703.0||0
UÑA ENCARNADA RECIDIVANTE|703.0||0
UÑA ENCARNADA 1º DEDO PIE DERECHO|703.0||0
UÑA ENCARNADA 1º DEDO PIE IZDO|703.0||0
UÑA ENCARNATA|703.0||0
UÑA ENCLAVADA|703.0||0
UÑA ENCLAVADA.|703.0||0
UÑA INCARNADA|703.0||0
UÑA INCARNADA DEDO PIE DCHO|703.0||0
UÑA INCARNADA EXTIRPADA|V67.0||0
UÑA INCARNADA INTERVENIDA|V67.0||0
UÑA INCARNATA|703.0||0
UÑA INCARNATA BILATERAL|703.0||0
UÑA INCARNATA INTERVENIDA|V67.0||0
UÑA INCARNATA PIE IZDO|703.0||0
UÑA INCARNATA PIE IZQ|703.0||0
UÑA INCARNATA PRIMER DEDO PIE DERECHO.|703.0||0
UÑA INCARNATA 1º DEDO PIE DCHO|703.0||0
UÑA INCARNATA 1º DEDO PIE DER|703.0||0
UÑA INCARNATA 1º DEDO PIE DERECHO|703.0||0
UÑA ROTA|924.9||0
UÑAS FRAGILES|703.8||0
UÑAS QUEBRADIZAS|703.8||0
UÑERO|681.02||0
UREA ALTA|790.6||0
UREA Y CREATININA ELEVADAS|790.6||0
UREMIA|586||0
URETERES ABOCADOS A PIEL|V44.6||0
URETEROCELE|593.89||0
URETEROSTOMIA|V44.6||0
URETRITIS|597.80||0
URETRITIS AGUDA|597.80||0
URETRITIS INESPECIFICA|597.80||0
URETRITIS (sin especificar)|597.80||1
URETROPLASTIA|V67.0||0
URETRORRAGIA|599.8||1
URGENCIA HIPERTENSIVA|401.9||0
URGENCIA MICCIONAL|788.30||0
URICOSURIA|791.9||0
URINOCULTIVO +|599.0||0
UROCULTIVO +|599.0||0
UROCULTIVO E COLI|599.0|041.4|0
UROCULTIVO ESCHERICHIA|599.0|041.4|0
UROCULTIVO POSITIVO|599.0||0
UROLITIASIS|592.9||0
UROLITIASIS.|592.9||0
UROPATIA OBSTRUCTIVA DCHA|599.6||0
UROPATIA OBSTRUCTIVA IZQUIERDA|599.6||0
UROSTOMIA|V44.6||0
URTICARIA|708.9||0
URTICARIA,|708.9||0
URTICARIA.|708.9||0
URTICARIA AGUDA|708.9||0
URTICARIA AGUDA EXTENDIDA|708.9||0
URTICARIA ALERGICA|708.0||1
URTICARIA ALIMENTICIA|708.0||0
URTICARIA COLINERGICA|708.5||0
URTICARIA COLINERGICA.|708.5||0
URTICARIA CON DERMOPATIA AGUDA|708.9||0
URTICARIA CRONICA|708.8||0
URTICARIA CRONICA CON ANGIOEDEMA ,ANALISIS|995.1||0
URTICARIA CRONICA IDIOPATICA|708.1||0
URTICARIA CUERO CABELLUDO|708.9||0
URTICARIA DERMOFITICA|708.3||0
URTICARIA EN LA CARA|708.9||0
URTICARIA ESTACIONAL.|708.0||0
URTICARIA FACTICIA|708.3||0
URTICARIA FISICA|708.9||0
URTICARIA LEVE|708.9||0
URTICARIA LOCAL|708.9||0
URTICARIA MEDICAMENTOSA|708.0|E947.9|0
URTICARIA POR ANTIBIOTICOS B-LACTAMICOS|708.0|E930.9|0
URTICARIA POR PRESION|708.9||0
URTICARIA POR PROCESIONARIA DEL PINO|708.8||0
URTICARIA POR REACCION ALERGICA|708.0||0
URTICARIA POSTPICADURAS INSECTOS|919.4|E906.4|0
URTICARIA RECIDIVANTE|708.9||0
URTICARIA REFRACTARIA|708.9||0
URTICARIA (sin especificar)|708.9||1
URTICARIA SOLAR|692.72||0
URTICARIA TRONCO|708.9||0
URTICARIA,RINOCONJUNTIVITIS ALERGICA|708.9|477.9|0
UTERECTOMIA Y ANEXECTOMIA|V67.0||0
UTERO FIBROMATOSO|218.9||0
UTERO FIBROSO|621.8||0
UTERO METROPATICO|621.9||0
UTERO MIOMATOSO|218.9||0
UTERO MIOMATOSO HIPERTROFICO|218.9||0
UTERO MIOMATOSO NO QUIRURGICO|218.9||0
UTERO MIOMATOSO OPERADO|V67.0||0
UTERO MIOMATOSO,OPERADA DE|V67.0||0
UTERO POLIMIOMATOSO|218.9||0
UTERO POLIMIOMATOSO INTERVENIDO|V67.0||0
UTEROCELE|618.1||0
UTERO-CISTOCELE|618.4||0
UTERO-CISTOCELE INTERVENIDO|V67.0||0
UTEROCISTOCELE INTERVENIDO 27/1/99|V67.0||0
UTERO-RECTO-CISTOCELE|618.4||0
UTILIZA SILLA DE RUEDAS|V53.8||0
UVEITIS|364.3||0
UVEITIS ANTERIOR|364.3||0
UVEITIS CRONICA|364.10||0
UVEITIS HIPERTENSIVA|401.9|364.11|0
UVEITIS HIPERTENSIVA OI|401.9|364.11|0
UVEITIS HIPERTENSIVA OJO DCHO|401.9|364.11|0
UVEITIS POSTERIOR|363.20||0
UVEITIS POSTERIOR; REVISION|363.20||0
UVEITIS (sin especificar)|364.3||1
UVEITTIS POSTERIOR CON PERIPAPILITIS|363.20|377.31|0
UVULA HENDIDA|749.02||0
UVULA INFLAMADA.|528.3||0
UVULITIS|528.3||0
VACUNA ANTIALERGICA|V07.1||0
VACUNA ANTIGRIPAL|V04.8||0
VACUNA ANTIGRIPAL A DOMICILIO|V04.8||0
VACUNA ANTITETANICA|V03.7||0
VACUNA DE ALERGIA|V07.1||0
VACUNA DE LA GRIPE|V04.8||0
VACUNA DE LA GRIPE 98|V04.8||0
VACUNA DE LA GRIPE 99 (ALTO RIESGO)|V04.8||0
VACUNA DE LA GRIPE 99 (OTROS)|V04.8||0
VACUNA DE LA GRIPE 99 (RIESGO MODERADO)|V04.8||0
VACUNA GRIPE|V04.8||0
VACUNACION|V05.9||0
VACUNACION ANTIGRIPAL|V04.8||0
VACUNACION ANTITETANICA|V03.7||0
VACUNACION ANTITETANICA 2ª DOSIS|V03.7||0
VACUNACION DE HEPATITIS B|V05.3||0
VACUNACION GRIPE|V04.8||0
VACUNACION HEPATITIS B|V05.3||0
VACUNAS|V06.9||0
VAGINISMO PSICOGENO|F52.5||0
VAGINITIS|616.10||0
VAGINITIS AGUDA|616.10||0
VAGINITIS ALERGICA|616.10||0
VAGINITIS ATROFICA|627.3||0
VAGINITIS CANDIDIASICA|112.1||0
VAGINITIS CANDIDIASICA.|112.1||0
VAGINITIS, CERVICITIS MICOTICA|112.1||0
VAGINITIS DE REPETICION|616.10||0
VAGINITIS EN ESTUDIO|616.10||0
VAGINITIS INESPECIFICA|616.10||0
VAGINITIS INESPECIFICA.|616.10||0
VAGINITIS MICOTICA|112.1||0
VAGINITIS POR COCOBACILOS|616.10|041.89|0
VAGINITIS POR TRICHOMONAS|131.01||0
VAGINITIS POR TRICHOMONAS.|131.01||0
VAGINITIS POR TRICOMONIASIS.|131.01||0
VAGINITIS SECA|616.10||0
VAGINITIS SENIL|627.3||0
VAGINITIS TRICOMONAS|131.01||0
VAGINITIS/VULVITIS, NO VENEREA NE|616.10||0
VAGINOSIS|616.10||0
VAGINOSIS BACTERIANA|616.10||0
VAGOTOMIA TRONCULAR Y PILOROPLASTIA|V67.0||0
VAGUECTOMIA TRONCULAR|V67.0||0
VALORACION AGUDEZA VISUAL|V72.0||0
VALORACION DE FONDO DE OJO|V72.0||0
VALORACION DE ORGANOS DIANA HTA|401.9||0
VALORACION INJERTO EN QUEMADURA|949.0||0
VALORAR ANEMIA SIDEROPENICA|280.9||0
VALVULOPATIA|424.90||0
VALVULOPATIA AORTICA|424.1||0
VALVULOPATIA AORTICA DEL TIPO DOBLE|424.1||0
VALVULOPATIA CARDIACA|424.90||0
VALVULOPATIA EN ESTUDIO|424.90||0
VALVULOPATIA INTRACARDIACA|424.90||0
VALVULOPATIA MITRAL|394.9||0
VALVULOPATIA MITRAL ( COMISUROTOMIA)|V15.1||0
VALVULOPATIA MITRAL EN FA|394.9|427.31|0
VALVULOPATIA MITRAL EN F.AURICULAR|394.9|427.31|0
VALVULOPATIA MITRAL INTERVENIDA|V15.1||0
VALVULOPATIA MITRAL SEVERA|394.9||0
VALVULOPATIA MITRAL Y AORTICA|396.9||0
VALVULOPATIA MITRAL Y AORTICA INTERVENIDA|V15.1||0
VALVULOPATIA MITRAL/PROTESIS METALICA|V43.3||0
VALVULOPATIA MITRO-AORTICA|396.9||0
VALVULOPATIA MITROAORTICA|396.9||1
VALVULOPATIA MITROAORTICA|396.9||0
VALVULOPATIA NO INFORMADA|424.90||0
VALVULOPATIA PULMONAR EFECTIVA|424.3||0
VALVULOPATIA TRICUSPIDE|397.0||0
VALVULOPATIA TRICUSPIDEA|397.0||0
VALVULOPLASTIA|V67.0||0
VALVULOPLASTIA AORTICA|V15.1||0
VALVULOPLASTIA TRICUSPIDE|V15.1||0
VARIANTE MORFOLOGICA DEL ESTERNON.|756.3||0
VARICECTOMIA|V67.0||0
VARICELA|052.9||0
VARICELA.|052.9||0
VARICELA DEL ADULTO|052.9||0
VARICELA EN EMBARAZADA DE 1 MES|647.63|052.9|0
VARICELA NO COMPLICADA|052.9||1
VARICES|454.9||0
VARICES.|454.9||0
VARICES AMBAS PIERNAS INTERVENIDAS|V67.0||0
VARICES AMBOS MMII|454.9||0
VARICES BILATERALES|454.9||0
VARICES CON HEMATOMA|454.9||0
VARICES CON LESIONES TROFICAS|454.1||0
VARICES DE MM II|454.9||0
VARICES DE MMII|454.9||0
VARICES E INSUFICIENCIA VENOSA MMII|454.9||0
VARICES EMBARAZO|671.03||0
VARICES EN AMBAS EXTREMIDADES|454.9||0
VARICES EN AMBAS PIERNAS|454.9||0
VARICES EN AMBOS MMII|454.9||0
VARICES EN LENGUA|529.8||0
VARICES EN MID|454.9||0
VARICES EN MIEMBROS INFERIORES|454.9||0
VARICES EN MM.II.|454.9||0
VARICES EN MMII|454.9||0
VARICES EN MMII E INSUFICIENCIA CIRCULATORIA|454.9||0
VARICES EN PIERNAS|454.9||0
VARICES ESENCIALES|454.9||0
VARICES ESOFAGICAS|456.1||0
VARICES ESOFAGICAS E HIPERESPLENISMO|456.1|289.4|0
VARICES ESOFAGICAS GRADO I|456.1||0
VARICES ESOFAGICAS GRADO 1|456.1||0
VARICES ESOFAGICAS GRADO 2|456.1||0
VARICES EXT INFERIORES|454.9||0
VARICES EXTREMIDADES INFERIORES|454.9||0
VARICES FEMOROCRURALES BILATERALES|454.9||0
VARICES INTERVENIDAS|V67.0||0
VARICES M.I.D.|454.9||0
VARICES MID|454.9||0
VARICES MIEMBROS INFERIORES|454.9||0
VARICES MM II|454.9||0
VARICES M.M.I.I|454.9||0
VARICES M.M.I.I.|454.9||0
VARICES MMII|454.9||0
VARICES PIERNA DCHA|454.9||0
VARICES PIERNA DCHA INTERVENIDA|V67.0||0
VARICES PIERNA DCHA INTERVENIDAS|V67.0||0
VARICES PIERNA DER|454.9||0
VARICES PIERNA DERECHA|454.9||0
VARICES PIERNA INTERVENIDAS|V67.0||0
VARICES PIERNA IZ INTERVENIDAS|V67.0||0
VARICES POSTFLEBITICAS MMII|454.9||0
VARICES POSTFLEBITIS PIERNA IZQUIERDA|454.9||0
VARICES PROFUNDAS Y SUPERFICIALES|454.9||0
VARICES SAFENA INTERNA PIERNA DERECHA|454.9||0
VARICES SUPERFICIALES Y PROFUNDAS|454.9||0
VARICES VULVARES|456.6||0
VARICES,HIPERDEMANDANTE|454.9|V65.2|0
VARICOCELE|456.4||0
VARICOCELE INTERVENIDO|V67.0||0
VARICOCELE IZ|456.4||0
VARICOCELE IZDO.|456.4||0
VARICOCELE TESTICULO DERECHO|456.4||0
VARICOFLEBITIS|454.9||0
VARICOSIDADES|454.9||0
VARICOSIDADES MMII|454.9||0
VARICOSIDADES PIERNAS|454.9||0
VARICULAS|454.9||0
VARIOS INGRESOS POR G.E.A.|558.9||0
VARIZ EN LABIO MAYOR|456.6||0
VARIZ EN PENE|456.8||0
VARIZ SANGRANTE|454.9||0
VARIZ SUPERFICIAL|454.9||0
VARIZ TESTICULAR|456.4||0
VARIZ TROMBOSADA ABIERTA|454.0||0
VARO BILATERAL DE RODILLAS|736.42||0
VASCULITIS|447.6||0
VASCULITIS EN ABDOMEN|447.6||0
VASCULITIS EN MANOS|447.6||0
VASCULITIS INFRACLAVICULAR DERECHA.|447.6||0
VASCULITIS LEUCOCITOCLASTICA|447.6||0
VASCULITIS LEUCOCLASTICA (NIVADOR)|447.6||0
VASCULITIS MMII|447.9||0
VASCULITIS POR FARMACOS|447.6|E947.9|0
VASCULITIS TOXICA|447.6||0
VASCULOPATIA DIABETICA|250.70|443.81|0
VASCULOPATIA HIPERTENSIVA I-II|401.9|459.81|0
VASCULOPATIA ISQUEMICA PIERNAS|443.9||0
VASCULOPATIA PERIFERICA|459.81||0
VASECTOMIA|V25.2||0
VASECTOMIA CUIDADOS POSQUIRURGICOS|V67.0||0
VASECTOMIA 13/01/99.|V25.2||0
VASECTOMIA 1998|V25.2||0
VASODILATACION GENERALIZADA|443.9||0
VEJIGA E INTESTINO NEUROGENOS|596.54||0
VEJIGA HIPERREFLEXICA|596.51||0
VEJIGA INESTABLE|596.59||0
VEJIGA NEUROGENA|596.54||0
VEJIGA NEUROGENA DIABETICA|250.60|596.54|0
VELAMIENTO SENOS MAXILARES|793.0||0
VELAMIENTO SENOS PARANASALES|473.9||0
VELLO FACIAL|704.1||0
VELLO TORACICO|704.1||0
VENAS VARICOSAS|454.9||0
VENAS VARICOSAS DE LAS PIERNAS (EXCLUIDO|454.9||0
VENAS VARICOSAS EMBARAZO|671.03||0
VENAS VARICOSAS MMII|454.9||0
VENTANA TORACICA POSTORACOTOMIA SOBREINFEC|998.5||0
VER REVISION ANALITICA POSTPARTO|V24.2||0
VERRUGA|078.10||0
VERRUGA AXILAR|078.10||0
VERRUGA CANTO INTERNO OJO IZQ|078.10||0
VERRUGA CARA|078.10||0
VERRUGA COMUN|078.10||0
VERRUGA COMUN EN DEDO|078.10||0
VERRUGA COMUN INFECTADA|078.10||0
VERRUGA CUELLO|078.10||0
VERRUGA DEDO|078.10||0
VERRUGA DEDO MANO|078.10||0
VERRUGA DEDO MANO DCHA|078.10||0
VERRUGA DEDO MEDIO|078.10||0
VERRUGA EN ALA DE NARIZ|078.10||0
VERRUGA EN BASE DEL PENE|078.10||0
VERRUGA EN CADERA|078.10||0
VERRUGA EN CARA|078.10||0
VERRUGA EN COMISURA LABIAL DERECHA|078.10||0
VERRUGA EN CUELLO|078.10||0
VERRUGA EN CUERO CABELLUDO|078.10||0
VERRUGA EN DEDO|078.10||0
VERRUGA EN ESPALDA|078.10||0
VERRUGA EN FOSA NASAL DERECHA|078.10||0
VERRUGA EN FRENTE|078.10||0
VERRUGA EN FRONTAL|078.10||0
VERRUGA EN HEMICARA IZQUIERDA|078.10||0
VERRUGA EN LABIO|078.10||0
VERRUGA EN LABIO INFERIOR|078.10||0
VERRUGA EN LENGUA|078.10||0
VERRUGA EN MANO|078.10||0
VERRUGA EN MEJILLA|078.10||0
VERRUGA EN MEJILLA IZDA|078.10||0
VERRUGA EN MII|078.10||0
VERRUGA EN MUCOSA LABIAL|078.10||0
VERRUGA EN NARIZ|078.10||0
VERRUGA EN PARPADO|078.10||0
VERRUGA EN PLANTA DEL PIE IZQUIERDO|078.10||0
VERRUGA EN REGION FRONTAL DERECHA|078.10||0
VERRUGA EN SIEN IZQUIERDA|078.10||0
VERRUGA EN ZONA DORSAL|078.10||0
VERRUGA EN 1º DEDO MANO DERECHA|078.10||0
VERRUGA EN 2º DEDO MANO IZQUIERDA|078.10||0
VERRUGA EN 4º DEDO MANO IZQUIERDA|078.10||0
VERRUGA ESPALDA|078.10||0
VERRUGA ESPALDA PIGMENTADA|078.10||0
VERRUGA. EXTIRPACION.|V67.0||0
VERRUGA INFECTADA|078.10||0
VERRUGA INTERVENIDA|V67.0||0
VERRUGA LABIO SUPERIOR|078.10||0
VERRUGA MANO|078.10||0
VERRUGA MUSLO|078.10||0
VERRUGA NASAL|078.10||0
VERRUGA PALMAR|078.10||0
VERRUGA PALPEBRAL|078.10||0
VERRUGA PARPADO INFERIOR|078.10||0
VERRUGA PARPADO SUP DERECHO|078.10||0
VERRUGA PARPADO SUPERIOR AMBOS OJOS|078.10||0
VERRUGA PARPADO SUPERIOR DERECHO|078.10||0
VERRUGA PEDICULADA|078.10||0
VERRUGA PEDICULADA ABDOMINAL|078.10||0
VERRUGA PEDUNCULADA|078.10||0
VERRUGA PEDUNCULADA EN AXILA IZDA|078.10||0
VERRUGA PEDUNCULADA ESPALDA|078.10||0
VERRUGA PEDUNCULADA FACIAL|078.10||0
VERRUGA PEDUNCULADA MAMA|078.10||0
VERRUGA PEDUNCULADA MUÑECA DCHA|078.10||0
VERRUGA PENDULA|078.10||0
VERRUGA PIGMENTADA|078.10||0
VERRUGA PLANA|078.19||0
VERRUGA PLANA EN FRENTE|078.10||0
VERRUGA PLANA FACIAL|078.10||0
VERRUGA PLANA TEMPORAL DCHA|078.10||0
VERRUGA PLANTAR|078.19||0
VERRUGA PLANTAR.|078.19||0
VERRUGA PLANTAR INTERVENIDA|V67.0||0
VERRUGA PLANTAR PIE IZ|078.10||0
VERRUGA PREAURICULAR|078.10||0
VERRUGA QUERATOSICA|702.19||0
VERRUGA QUERATOSICA EN CUERO CABELLUDO|702.19||0
VERRUGA SANGRANTE|078.10||0
VERRUGA SANGRANTE LABIO SUPERIOR|078.10||0
VERRUGA SEBACEA|706.2||0
VERRUGA SEBORREICA|702.19||0
VERRUGA SEBORREICA. EXTIRPACION.|V67.0||0
VERRUGA SEBORREICA SIEN|702.19||0
VERRUGA SENIL|702||0
VERRUGA SIMPLE|078.10||0
VERRUGA SUBUNGUEAL|078.10||0
VERRUGA VIRICA|078.10||0
VERRUGA VIRICA.|078.10||0
VERRUGA VULGAR|078.10||0
VERRUGA VULGAR.|078.10||0
VERRUGA VULGAR DEDO PIE IZDO|078.10||0
VERRUGA VULGAR EN ANTEBRAZO|078.10||0
VERRUGA VULGAR EN CARA|078.10||0
VERRUGA VULGAR EN CUARTO DEDO MANO IZQ|078.10||0
VERRUGA VULGAR EN DEDO|078.10||0
VERRUGA VULGAR EN MANO|078.10||0
VERRUGA VULGAR EN MANO DERECHA|078.10||0
VERRUGA VULGAR EN MANO IZDA|078.10||0
VERRUGA VULGAR EN PALMA MANO DERECHA|078.10||0
VERRUGA VULGAR EN ZONA DORSAL|078.10||0
VERRUGA VULGAR (MOLLUSCUM CONTAGIOSUM)|078.0||0
