NOM_CODIGO|NOM_DENOMINACION
740548|BUPIVACAINA INYECTABLE BRAUN 0,50% AMPOLLA VIDRIO , 1 AMPOLLA DE 5 ML
740555|BUPIVACAINA INYECTABLE BRAUN 0,75% AMPOLLA VIDRIO , 1 AMPOLLA DE 10 ML
740563|DECADRAN 4MG/ML 1 VIAL 2ML
740597|CAPTOPRIL TARBIS 25MG 60 COMPRIMIDOS EFG
740605|BUPIVACAINA INYECTABLE BRAUN 0,75% AMPOLLA VIDRIO , 1 AMPOLLA DE 5 ML
740621|DECENTAN 8 MG 50 COMPRIMIDOS
740647|DECODERM 0.1% 20G CREMA
740654|DECODERM 0.1% 40G CREMA
740688|SERTRALINA MUNDOGEN 100MG 30 COMPRIMID REC PEL EFG
740696|PRESINEX 10MCG/PULV NASAL 6ML SOLUCION PARA PULVERIZACION NASAL
740746|INOMAX 400PPM MOL/MOL 1 CILINDRO 10 LITROS
740753|PEGINTRON 50MCG 1PLUMA PREC+1AGUJA+2TOALLI
740787|RESOGRAF 0,5MMOL FE/ML 1 JER PREC 1,4ML SOL INY
740795|DEFAXINA 500MG 12 CAPSULAS
740803|TERAZOSINA MABO 5MG 30 COMPRIMIDOS EFG
740811|SIMVASTATINA ACOST 20MG 28 COMPRIMIDOS EFG
740837|LISINOPRIL COMBINO PHARM 5MG 60 COMPRIMIDOS EFG
740845|NEOPLATIN 1MG/ML 1 VIAL 50ML SOL INY
740852|LISINOPRIL COMBIX 20 MG 28 COMPRIMIDOS EFG
740860|COXUMADOL 20 SOBRES
740878|MIDAZOLAM IPS 5 MG/ML SOLUCION INYECTABLE , 5 AMPOLLAS DE 3 ML
740886|AMOXICILINA/ACIDO CLAVULANICO ALTER  875/125 MG   12 COMPRIMIDOS EFG
740902|DEHIDROBENZPERIDOL 7,5MG/AMPOLLA 5 AMP 3ML SOL
740910|NEOPLATIN 1MG/ML 1 VIAL 100ML SOL INY
740936|GABAPENTINA KERN PHARMA 600MG 90 COMPRIMIDOS EFG
740951|FAMVIR 750MG 7 COMPRIMIDOS RECUBIERTOS
740969|SOMAZINA 1G/AMPOLLA 10 AMPOLLAS 4ML
741025|DILTIAZEM PENSA 60MG 30 COMPRIMIDOS EFG
741033|DILTIAZEM PENSA 60MG 60 COMPRIMIDOS EFG
741041|SIMVASTATINA ACOST 40MG 28 COMPRIMIDOS EFG
741058|PIROXICAM CINFA 20MG 20 COMPRIMIDOS DISPERSABL EFG
741066|PEGINTRON 80MCG 1PLUMA PREC+1AGUJA+2TOALLI
741074|ISOFLURANO MEDEVA EUROPA 100% LIQUIDO PARA INHALACION DEL VAPOR 100 ML.
741082|SIMVASTATINA ACOST 10MG 28 COMPRIMIDOS EFG
741090|LORATADINA UR 1MG/1ML 120ML JARABE  EFG
741116|DOBUPAL RETARD 75MG 30  CAPSULAS LIBERACION PROLONGADA
741132|NOVORAPID FLEXPEN 100U/ML 5 PLUMAS PRECARGADAS 3ML
741181|MORFINA CLORHIDRATO 1% 10 AMPOLLA 1ML
741199|PRITORPLUS 40/12,5MG  28 COMPRIMIDOS
741207|RISPERDAL CONSTA 25MG/VIAL 1 VIAL + 1 JER PRECARG
741215|HUBERDOXINA 750MG 20 COMPRIMIDOS
741223|HISTAVERIN 10MG/5ML 250ML JARABE
741231|DOBUPAL RETARD 150MG  30 CAPSULAS DURAS LIB PROLONGADA
741249|METASEDIN 30MG 800 COMPRIMIDOS
741256|RISPERDAL CONSTA 50MG/VIAL 1 VIAL + 1 JER PRECARG
741264|RISPERDAL CONSTA 37,5MG/VIAL 1 VIAL + 1 JER PRECAR
741272|TOBRAMICINA CUSI 0,3% 5ML COLIRIO EN SOLUCION
741298|PRITOR PLUS 80/12,5MG 28 COMPRIMIDOS
741306|ACICLOVIR KORHISPANA 5% 2G CREMA EFG
741314|ACICLOVIR KORHISPANA 5% 15G CREMA EFG
741330|ENALAPRIL BEXAL 20MG 28 COMPRIMIDOS EFG
741348|GABAPENTINA KERN PHARMA 800MG 90 COMPRIMIDOS EFG
741363|ENALAPRIL BEXAL 5MG 10 COMPRIMIDOS EFG
741389|DEMUSIN 30 COMPRIMIDOS
741405|ENALAPRIL BEXAL 5MG 60 COMPRIMIDOS EFG
741413|METASEDIN 40MG 800 COMPRIMIDOS
741421|AMOXICILINA /ACIDO CLAVULANICO BEXAL  500/125 MG   12 COMPRIMIDOS EFG
741439|AMOXICILINA/ACIDO CLAVULANICO BEXAL 500/125MG 24 COMPRIMIDOS RECUB EFG
741447|CAPTOPRIL BEXAL 25MG 60 COMPRIMIDOS EFG
741496|PEGINTRON 100MCG 1PLUMA PREC+1AGUJA+2TOALL
741504|FEBRECTAL INFANTIL 100MG/ML 30ML GOTAS ORAL SOLUC
741512|ALGIDOL 12 SOBRES
741520|AFLUON 0.1% 10ML PULVER NASAL
741538|KLEAN-PREP 4 SOBRES POLVO ORAL
741553|DENUBIL 10 AMPOLLAS BEBIBLES 5ML
741561|DENUBIL 20 AMPOLLAS BEBIBLES 5ML
741595|DEPAMIDE 30 COMPRIMIDOS RECUBIERTOS
741603|DEPO MODERIN 40MG 1 VIAL
741611|DEPO MODERIN 40MG 4 VIALES
741629|DEPO-PROGEVERA 150MG 1 VIAL SOLUCION INYECTABLE
741637|GABAPENTINA BEXAL 600MG 90 COMPRIMIDOS EFG
741645|GABAPENTINA BEXAL 800MG 90 COMPRIMIDOS EFG
741652|DEPOSTAT 100MG/ML 1 AMPOLLA 2ML
741660|DEPRANCOL AS 150MG 10 CAPSULAS
741686|GABAPENTINA UR 600MG 90 COMPRIMIDOS EFG
741702|FREAMINE 10% 500ML SOLUCION
741710|PEGINTRON 120MCG 1PLUMA PREC+1AGUJA+2TOALL
741728|CAPTOPRIL BEXAL 50MG 30 COMPRIMIDOS EFG
741777|PEGINTRON 150MCG 1PLUMA PREC+1AGUJA+2TOALL
741819|DERMOSA AUREOMICINA 3% 15G POMADA
741827|DERMOSA AUREOMICINA 1% 15G POMADA
741850|SILKIS 3MCG/G 100G POMADA
741884|FREAMINE 10% 1000ML SOLUCION
741926|DERMAREN 0.25% 30G CREMA
741959|LISINOPRIL DAVUR 5MG 60 COMPRIMIDOS EFG
741975|GLIVEC 100MG 120 CAPSULAS DURAS
742023|GABAPENTINA UR 800MG 90 COMPRIMIDOS EFG
742056|GABAPENTINA COMBINO PHARM 600MG 90 COMPRIMIDOS EFG
742064|GABAPENTINA COMBINO PHARM 800MG 90 COMPRIMIDOS EFG
742072|DERMISONE EPITELIZANTE 45G POMADA
742080|GABAPENTINA FLUOXCOMB 600MG 90 COMPRIMIDOS EFG
742098|ZARATOR 80MG 28 COMPRIMIDOS RECUBIERTOS
742106|AMOXICILINA/ACIDO CLAVULANICO BEXAL 875/125MG 12 COMPRIMIDOS RECUB EFG
742148|FLUOXETINA NORMON 20MG 14 CAPSULAS EFG
742155|GABAPENTINA FLUOXCOMB 800MG 90 COMPRIMIDOS EFG
742171|GABAPENTINA COMBIX 600MG 90 COMPRIM RECU EFG
742189|GABAPENTINA COMBIX 800MG 90 COMPRIM RECU EFG
742197|GADOVIST 1 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA/CARTUCHO PLASTICO PRECARGADO,1JER.20ML
742213|GABAPENTINA AMICOMB 600MG 90 COMPRIMIDOS EFG
742221|HERTEN 5MG 10 COMPRIMIDOS
742239|FLUOXETINA NORMON 20MG 28 CAPSULAS EFG
742247|GONAPEPTYL DEPOT 3,75MG 1JER PREC POL Y DIS SOL IN
742288|DERMO HUBBER 5G POMADA
742296|GABAPENTINA AMICOMB 800MG 90 COMPRIMIDOS EFG
742312|ZORAIL 10/20MG 30 COMPRIMIDOS
742346|VIGENCIAL 0,5% 30ML SOLUCION TOPICA ACUOSA
742361|LISINOPRIL DAVUR 20MG 28 COMPRIMIDOS  EFG
742486|FLUOXETINA NORMON 20MG/5ML 70ML SOLUCION ORAL EFG
742494|FLUOXETINA NORMON 20MG/5ML 140ML SOLUCION ORAL EFG
742502|DERMOMYCOSE 50ML SOLUCION
742510|DERMOMYCOSE TALCO 100G POLVO
742569|GABAPENTINA RATIOPHARM 600MG 90 COMPRIMIDOS EFG
742577|DERTRASE 15G POMADA
742585|DERTRASE 40G POMADA
742601|GABAPENTINA RATIOPHARM 800MG 90 COMPRIMIDOS EFG
742619|CITALOPRAM RANBAXY 20MG 14 COMPRIMIDOS EFG
742650|FREAMINE HBC 6.9 % SOLUCION PARA PERFUSION , 1 FRASCO 500ML
742734|DESFERIN 0,5G/VIAL 10 VIALES
742742|ROZEX 0,75% 30G CREMA
742775|CITALOPRAM RANBAXY 20MG 28 COMPRIMIDOS EFG
742791|TROPHAMINE 6% 150ML SOLUCION IV
742817|AMOXICILINA/AC CLAVULANICO DAVUR  500/125 MG 12 COMPRIMIDOS REC EFG
742841|GADOVIST 1 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA/CARTUCHO PLASTICO PRECARGADO,5JER.5ML
742874|NICARDIPINO RATIOPHARM 20MG 60 COMPRIMIDOS
742908|DEVINCAL 30 CAPSULAS
742924|CIPROFLOXACINO TAUCIP 500MG 10 COMPRIM REC PEL EFG
742932|GADOVIST 1 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA/CARTUCHO PLASTICO PRECARGADO,5JE.7,5ML
742940|GADOVIST 1 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA/CARTUCHO PLASTICO PRECARGADO,5JER.10ML
742981|DIANE 35 21 COMPRIMIDOS RECUBIERTOS
743013|ADVENTAN 1MG/G 30G CREMA
743039|DERMOFIX 2% 30G POLVO
743054|DEXA-TAVEGIL 20 COMPRIMIDOS
743112|CIPROFLOXACINO TAUCIP 500MG 20 COMP RECUB PELI EFG
743146|CIPROFLOXACINO TAUCIP 250MG 10 COMP RECUB PEL EFG
743153|AMOXICILINA/AC CLAVULANICO DAVUR  500/125 MG 24 COMPRIMIDOS REC EFG
743195|DRYTEC , 1 GENERADOR
743229|ADVENTAN 1MG/G 60G CREMA
743237|ADVENTAN 1MG/G 30G POMADA
743245|AMOXICILINA/AC CLAVULANICO DAVUR 875/125MG 12 COMPRIMIDOS REC EFG
743252|AMOXICILINA/AC CLAVULANICO DAVUR  875/125 MG  24 COMPRIMIDOS REC EFG
743260|ADVENTAN 1MG/G 60G POMADA
743310|ZALAIN 2% 30ML SOLUCION
743328|ZALAIN 2% 100G GEL
743336|ZALAIN 2% 30G POLVO
743344|DERMOFIX 2% 100G GEL
743351|DERMOFIX 2% 30ML SOLUCION
743369|ADVENTAN 1MG/G 30G UNGÜENTO
743377|POTASION 600MG 60 CAPSULAS
743385|GARIA 100MG 12 COMPRIMIDOS
743393|OMPRANYT 20MG 14 CAPSULAS
743419|MOMENTOL 400/80 24 CAPSULAS
743427|VASPIT 0,75% CREMA TUBO DE 30G
743435|VASPIT 0,75% CREMA TUBO 60G
743443|AMOXICILINA/ACIDO CLAVULANICO TEVAGEN 875/125MG 12 COMPRIMIDOS RECUB
743450|AMOXICILINA/ACIDO CLAVULANICO TEVAGEN 875/125MG 24 COMPRIMID RECUBIER
743484|VASPIT 0,75% POMADA TUBO 30G
743500|DIABINESE 250MG 30 COMPRIMIDOS
743567|VASPIT 0,75% POMADA TUBO 60G
743575|BRITAMOX 500MG 12 CAPSULAS
743591|CITALOPRAM RANBAXY 30MG 28 COMPRIMIDOS RECUBIERTOS
743609|DIAMICRON 80MG 20 COMPRIMIDOS
743625|DIAMOX 250MG 25 COMPRIMIDOS
743633|SABRILEX 500MG 50 SOBRES POLVO SOLUCION ORAL
743732|AMOXICILINA/ACIDO CLAVULANICO TEVA 500/125MG 12 COMPRIMIDOS RECUBIERT
743740|AMOXICILINA/ACIDO CLAVULANICO TEVAGEN 500/125MG 24 COMPRIMIDOS RECUB
743757|CLARAL 0,1% 30G POMADA
743765|CLARAL 0,1% 60G POMADA
743781|FLUODOS 1110 MBQ/ML SOLUCION INYECTABLE, 1 VIAL DE 11 ML
743799|FLUODOS 1110 MBQ/ML SOLUCION INYECTABLE, 1 VIAL DE 25 ML
743815|CLARAL 0,1% 30G CREMA
743823|CLARAL 0,1% 60G CREMA
743831|CLARAL 0,1% 30G UNGUENTO
743872|CLARAL 0,1% 60G UNGUENTO
743880|CLARAL FUERTE 0,3% 30G UNGUENTO
743898|DIATRACIN 500MG AMPOLLA LIOFILIZADA
744052|CIPROFLOXACINO TAUCIP 250MG 20 COMP RECUB PELI EFG
744060|DIAZEPOXIN 20 CAPSULAS
744086|CLARAL FUERTE 0,3% 30G POMADA
744136|AZITROMICINA JUVENTUS 500MG 3 SOB PO SUS ORAL EFG
744144|AZITROMICINA JUVENTUS 500MG 3 COMPR REC PELIC EFG
744177|DICINONE 500MG 30 COMPRIMIDOS
744185|DICLAMINA 90ML SOLUCION GOTAS
744193|DICLAMINA 20/50MG 45 COMPRIMIDOS
744318|AMOXICILINA JUVENTUS 500MG/SOB 24 SOBRES POLV SU OR EFG
744342|ULTRALAN M 30G CREMA
744359|DICORYNAN 100MG 40 CAPSULAS
744391|ULTRALAN M 60G CREMA
744409|CITALOPRAM EDIGEN 20MG 14 COMPRIM RECUB PELIC EFG
744417|CITALOPRAM EDIGEN 20MG 28 COMPRIM RECUB PELIC EFG
744433|CITALOPRAM EDIGEN 30MG 28 COMPRIMIDOS RECUB PELIC
744458|PERFALGAN 10MG/ML SOLUCION PARA PERFUSION , 12 VIALES
744482|OMEPRAZOL DAVUR 20MG 14 CAPSULAS EFG
744516|ASMANEX TWISTHALER 200MCG/DOSIS 60 DOSIS POLVO PARA INHALACION
744532|ULTRALAN-M 0,2% 30G POMADA
744656|DIFLAMIL 300MG 12 SUPOSITORIOS ADULTOS
744664|DIFLAMIL 125MG 12 SUPOSITORIOS INFANTILES
744672|DIFLAMIL 125MG 30 CAPSULAS
744722|DIFRAREL E 40 COMPRIMIDOS RECUBIERTOS
744748|DIFRAREL 100MG 30 COMPRIMIDOS RECUBIERTOS
744789|OMEPRAZOL DAVUR 20MG 28 CAPSULAS EFG
744813|CEFUROXIMA CHIESI 1500 MG POLVOY DISOLVENTE PARA SOLUCION INYECTABLE 1
744912|CEREMIR 1500MG 20 SOBRES POLVO PARA SOLUCION ORAL
744953|AMOXICILINA ACIDO CLAVULANICO SALA 2G/200MG POLVO PARA PERFUSION- 1 VIAL DE 100 ML.
744987|ULTRALAN-M 0,2% 60G POMADA
744995|NOCTAMID 1MG 30 COMPRIMIDOS
745026|ERBITUX 2 MG/ML 1 VIAL 50ML SOL PERF
745034|GELOCATIL 1G 20 COMPRIMIDOS
745067|DIGOXINA TEOFARMA 0,25MG/ML 5 AMPOLLAS SOLUC INYEC
745091|SELEGILINA PROFAS 5MG 20 COMPRIMIDOS EFG
745109|GELOCATIL 1G 40 COMPRIMIDOS
745125|DOLOCATIL 1G POLVO SOLUCION ORAL 20 SOBRES MONODOSIS
745133|NOCTAMID 2MG 20 COMPRIMIDOS
745141|DIGTON FORTE 200MG 12 COMPRIMIDOS
745166|DIGTON 50MG 30 COMPRIMIDOS
745174|DECAPEPTYL DIARIO 0,1MG/VI 7 INYECTABLES
745182|DICLOFENACO RANBAXY 100MG 20 COMPR LIBERAC PROLONG
745190|INNOHEP 20000UI/ML 2 JER PREC 0,5ML INY
745216|INNOHEP 20000UI/ML 10 JER PREC 0,5ML INY
745224|DIHYDERGOT 2MG/ML 30ML GOTAS
745232|DIHYDERGOT RETARD 2,5MG 20 GRAGEAS
745257|DIHYDERGOT 1MG 20 COMPRIMIDOS
745281|TEVETENS PLUS   600/12,5MG   28 COMPRIMIDOS RECUBIERTOS CON  PELICULA
745299|DILAFURANE 100MG 60  COMPRIMIDOS
745406|GRANULOKINE 48MU/0,5ML 5 JER PREC SOL INY
745422|INNOHEP 20000UI/ML 2 JER PREC 0,7ML INY
745430|FLUOTRACER, 1110 MBQ/ML, SOLUCION INYECTABLE, 1 VIAL DE 11 ML
745448|FLUOTRACER, 1110 MBQ/ML, SOLUCION INYECTABLE, 1 VIAL DE 25 ML
745489|CIPROFLOXACINO EDIGEN 750MG 10 COMPRIMIDOS EFG
745539|VADITON PROLIB 80MG 28 COMPRIMIDOS LIBERACION PROLONGADA
745638|EUFILINA VENOSA 200MG/AMP 5 AMPOLLAS 10ML SOL INY
745695|BACTIL 10MG COMPRIMIDOS RECUBIERTOS PELICULA
745737|DEXNON 100MCG 100 COMPRIMIDOS
745828|DIPRODERM 0,05% CREMA 30 G
745851|DIPROGENTA 30G CREMA
745869|INNOHEP 20000UI/ML 10 JER PREC 0,7ML INY
746032|NORPRAMIN 40MG 14 CAPSULAS
746107|INNOHEP 20000UI/ML 2 JER PRECG 0,9ML INY
746115|DISPERBARIUM 100G 200ML SUSPENSION 1 FRAS
746156|NORPRAMIN 40MG 28 CAPSULAS
746164|DISDOLEN CODEINA 1200/30MG 30 SOBRES MONODOSIS
746214|DISTRANEURINE 192MG 30 CAPSULAS
746222|NORPRAMIN 10MG 28 CAPSULAS
746347|DIU-RAUWIPLUS 20 GRAGEAS
746354|DIU-RAUWIPLUS 50 GRAGEAS
746420|OMEPRAZOL ARAFARMA 20MG 14 CAPSULAS EFG
746453|MOCLOBEMIDA TEVA 300MG 30 COMPRIMIDOS RECUB EFG
746461|INNOHEP 20000UI/ML 10 JER PREC 0,9ML INY
746487|MIDAZOLAM HOSPIRA 1 MG/ML SOLUCION INYECTABLE ,  10 AMPOLLAS X 5 ML
746529|MOCLOBEMIDA TEVA 300MG 60 COMPRIMIDOS RECUB EFG
746586|MIDAZOLAM HOSPIRA 5 MG/ML SOLUCION INYECTABLE , 10 AMPOLLAS X 3 ML
746602|LYMETEL 20MG 28 CAPSULAS
746610|LYMETEL 40MG 28 CAPSULAS
746628|MIDAZOLAM HOSPIRA 5 MG/ML SOLUCION INYECTABLE , 10 AMPOLLAS X 5 ML
746677|GADOVIST 1 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA/CARTUCHO PLASTICO PRECARGADO,5JER.15ML
746685|CIPROFLOXACINO EDIGEN 500MG 10 COMPRIMIDOS EFG
746735|OMEPRAZOL ARAFARMA 20MG 28 CAPSULAS EFG
746768|DOGMATIL FUERTE 12 COMPRIMIDOS
746776|DOGMATIL FRASCO 200ML SOLUCION ORAL
746784|DOGMATIL 12 AMPOLLAS 2ML SOLUCION INYECTABLE
746792|DOGMATIL 50MG 30 CAPSULAS DURAS
746941|TRIFLUSAL BIOHORM 300MG 30 CAPSULAS EFG
746958|DAFALGAN 1G 40 COMPRIMIDOS EFERVESCENTES
746966|MIDAZOLAM HOSPIRA 5 MG/ML SOLUCION INYECTABLE , 10 AMPOLLAS X 10 ML
746974|DOLCOPIN POLVO 1G 50 SOBRES
746982|DOLCOPIN 500MG 100 COMPRIMIDOS MASTICABLES
747030|GADOVIST 1 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA/CARTUCHO PLASTICO PRECARGADO,5JER.20ML
747048|ARAPRIDE 10MG 14 CAPSULAS
747055|ARAPRIDE 10MG 28 CAPSULAS
747063|PROMETAX 1,5MG 112 CAPSULAS DURAS
747097|DOLMEN 10 COMPRIMIDOS EFERVESCENTES
747105|DOLMEN 20 COMPRIMIDOS EFERVESCENTES
747204|PROMETAX 3MG 112 CAPSULAS
747253|DOLODENS 4  GRAGEAS
747287|CIPRALEX 10MG 28 COMPRIMIDOS CUBIERTA PELICULAR
747329|DOLVIRAN 10 SUPOSITORIOS ADULTOS
747352|PAXENE 6MG/ML FRASCO 5ML SOL PERFUSION
747360|DOLVIRAN 20 COMPRIMIDOS
747410|OMEPRAZOL ARAFARMA 40MG 14 CAPSULAS
747493|TRIFLUSAL BIOHORM 300MG 50 CAPSULAS EFG
747501|TRIFLUSAL URIACH 300MG 30 CAPSULAS EFG
747519|TRIFLUSAL URIACH 300MG 50 CAPSULAS EFG
747527|AMLODEQ 10MG 30 COMPRIMIDOS
747535|PROMETAX 4,5MG 112 CAPSULAS DURAS
747642|DORMODOR 30MG 30 CAPSULAS
747667|CIPRALEX 5MG 14 COMPRIMIDOS CUBIERTA PELICULAR
747725|PROMETAX 6MG 112 CAPSULAS DURAS
747741|AMOXICILINA NORMON 500MG 12 CAPSULAS EFG
747758|DOSIL ENZIMATICO 12 CAPSULAS
747782|DOSIL 100MG 12 CAPSULAS
747790|CIPRALEX 5MG 28 COMPRIMIDOS CUBIERTA PELICULAR
747808|MOCLOBEMIDA TEVA 150MG 30 COMPRIMIDOS RECUB EFG
747816|AMOXICILINA NORMON 500MG 24 CAPSULAS EFG
747832|AMLODEQ 5MG 30 COMPRIMIDOS
747873|DOXICICLINA VALOMED 100MG 12 CAPSULAS
747881|MOCLOBEMIDA TEVA 150MG 100 COMPRIMIDOS RECUB EFG
747899|DOXI-SERGO 100MG 12 CAPSULAS
747949|RESINSODIO 99,75G/100G 400G POLVO
747956|PEGASYS 135MCG 4 JERINGAS PRECARGADAS SOLUCION INYECTABLE
747972|DOXITEN ENZIMATICO 12 CAPSULAS
748004|DOXIUM 250MG 30 COMPRIMIDOS
748012|DOXIUM 250MG 60 COMPRIMIDOS
748046|SIMVASTATINA ZENTIVA 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG
748087|SELEGILINA PROFAS 5MG 50 COMPRIMIDOS EFG
748095|PEGASYS 180MCG 4 JERINGAS PRECARGADAS
748129|CEFTRIAXONA FRESENIUS KABI 1G VI+AM SOL INY IV EFG
748152|CIPROFLOXACINO EDIGEN 250MG 10 COMPRIM EFG
748178|CIPROFLOXACINO EDIGEN 500MG 20 COMPRIMIDOS EFG
748186|CIPROFLOXACINO EDIGEN 250MG 20 COMPRIM EFG
748194|CEFUROXIMA CHIESI 750MG POLVO Y DISOLV SOL INY EFG
748202|OMEPRAZOL ARAFARMA 40MG 28 CAPSULAS
748210|PAXENE 6MG/ML FRASCO 25ML SOL PERFUSION
748244|PIROXICAM UR 20MG 20 CAPSULAS DURAS EFG
748277|AMOXICILINA/ACIDO CLAVULANICO GENERIS 1G/200MG POLVO PARA SOLUCION INYECTABLE, 1 VIAL
748285|CEFTRIAXONA FRESENIUS KABI 2 G POLVO PARA SOLUCION INYECTABLE I.V., 1 VIAL
748293|ALBUMINA HUMANA BEHRING AL 20% , 50 ML
748368|CEFTRIAXONA FRESENIUS KABI 1G V+AMP SOL INY IM EFG
748376|CEFTRIAXONA FRESENIUS KABI 500MG V+AM S INY IM EFG
748384|BRISTACOL 20MG 28 COMPRIMIDOS
748400|CEFTRIAXONA FRESENIUS KABI 500MG VIA+AM INY IV EFG
748467|PIPROL 750MG 10 COMPRIMIDOS RECUBIERTOS
748509|AMOXICILINA/ACIDO CLAVULANICO SANDOZ 500 MG/50 MG POLVO PARA SOLUCION INYECTABLE , 1 VIAL
748517|DUNA 10MG 20 CAPSULAS
748525|DUNA 2,5MG 20 CAPSULAS
748533|DUNA 5MG 20 CAPSULAS
748541|PAXENE 6MG/ML FRASCO 16,7ML SOL PERFUSION
748566|CECLOR 500MG 12 COMPRIMIDOS DISPERSABLES
748574|CECLOR RETARD 750MG 12 COMPRIMIDOS
748582|DUPHALAC 800ML SOLUCION ORAL 1 BOTELLA DE 800ML
748590|DUPHALAC 200ML SOLUCION ORAL 1 BOTELLA DE 200ML
748616|DUPHASTON 10MG 40 COMPRIMIDOS
748749|PAROXETINA BEXAL 20MG 14 COMPRIMIDOS CUB PELIC EFG
748772|PROSCAR 5MG 28 COMPRIMIDOS RECUBIERTOS
748814|PIPROL 500MG 10 COMPRIMIDOS RECUBIERTOS
748848|LORAZEPAM MEDICAL 5MG 20 COMPRIMIDOS
748871|BUSPAR 10MG 30 COMPRIMIDOS RANURADOS
748897|DICLOFENACO NORMON 50MG 40 COMPRIM ENTERIC EFG
748939|ISONIAZIDA B6 MEDICAL 180ML SOLUCION ORAL
748947|LORAZEPAM MEDICAL 1MG 30 COMPRIMIDOS
748970|DAIVOBET 60G POMADA
748996|DUSPATALIN 135MG 60 GRAGEAS
749002|VERISCAL D 60 COMPRIMIDOS MASTICABLES
749036|HCG-LEPORI 500UI 3 INYECTABLES
749051|HCG-LEPORI 1000UI 3 INYECTABLES
749077|HCG-LEPORI 2500UI 3 INYECTABLES
749093|MIDAZOLAM FAULDING 5MG/ML 5 AMP 3ML
749101|HCG-LEPORI 2500UI 4 INYECTABLES
749150|ZOMETA 4MG 1 INYECTABLE
749184|GLIZOLAN 50MG 30 CAPSULAS
749192|GLIZOLAN 50MG 60 CAPSULAS
749226|PAXENE 6MG/ML FRASC 50ML SOL PERFUSION
749234|NEO TOMIZOL 5MG 50 COMPRIMIDOS
749267|EDEMOX 250MG 20 COMPRIMIDOS
749341|S-AMET 200MG/AMP 5 INYECTABLES 5ML
749408|MIDAZOLAM FAULDING 5MG/ML 10 AMP 3ML
749416|ACCOLATE 20MG 60 COMPRIMIDOS RECUBIERTOS
749424|MIDAZOLAM FAULDING 5MG/ML 5 AMP 10ML
749580|RISPERDAL FLAS 0,5MG 28 COMPRIMIDOS BUCODISPERSABL
749598|RISPERDAL FLAS 0,5MG 56 COMPRIMIDOS BUCODISPERSABL
749606|RISPERDAL FLAS 1MG 28 COMPRIMIDOS BUCODISPERSABLES
749614|RISPERDAL FLAS 1MG 56 COMPRIMIDOS BUCODISPERSABLES
749622|EFEDRINA LEVEL 50MG 24 COMPRIMIDOS
749630|STARLIX 60MG 84 COMPRIMIDOS CUBIERTA PELICULAR
749648|STARLIX 120MG 84 COMPRIMIDOS CUBIERTA PELICULAR
749689|AMOXICILINA / ACIDO CLAVULANICO FROUS 500 MG / 50 MG POLVO PARA SOLUCION INYECTABLE 1
749697|EFORTIL 7.5 MG/ML GOTAS 15 ML
749713|EFORTIL 5MG 20 COMPRIMIDOS
749721|EFORTIL 10MG 6 AMPOLLAS 1ML
749747|EFUDIX 5% 20G POMADA
749762|PAROXETINA BEXAL 20MG 28 COMPRIMIDOS CUB PELIC EFG
749770|INDUCTOS 12MG KIT PARA IMPLANTE
749804|FLUOXETINA CANTABRIA 20MG 14 CAPSULAS EFG
749929|RISPERDAL FLAS 2MG 28 COMPRIMIDOS BUCODISPERSABLES
749960|RISPERDAL FLAS 2MG 56 COMPRIMIDOS BUCODISPERSABLES
749978|PAROXETINA APOTEX 20MG 14 COMPRIMIDOS RECU PEL EFG
749986|CIPRALEX 20MG 28 COMPRIMIDOS CUBIERTA PELICULAR
750000|PAROXETINA APOTEX 20 MG 28 COMPR RECUB PELI  EFG
750026|CIPRALEX 15MG 28 COMPRIMIDOS CUBIERTA PELICULAR
750042|ELOISIN 40MCG/ML 10ML COLIRIO EXTEMPORANEO
750067|MIDAZOLAM FAULDING 5MG/ML 10 AMP 10ML
750133|AMINOPAED 10% SOLUCION INYECTABLE 1 FRASCO DE 100 ML
750141|AMINOPAED 10% SOLUCION INYECTABLE 1 FRASCO DE 250 ML
750190|MIDAZOLAM FAULDING 1MG/ML 5 AMP 5ML
750265|PIPROL 250MG 10 COMPRIMIDOS RECUBIERTOS
750273|PIPROL 500MG 20 COMPRIMIDOS RECUBIERTOS
750307|CARTISORB 1500MG/SOB 30 SOBRES POLVO SOLUC ORAL
750315|VUMON 50MG/AMP 10 AMPOLLAS 5ML SOLUCION INYECTABLE
750331|FLUOXETINA CANTABRIA 20MG 28 CAPSULAS EFG
750349|ATENOLOL ALTER 50MG 30 COMPRIMIDOS EFG
750356|ATENOLOL ALTER 50MG 60 COMPRIMIDOS EFG
750380|FAMOTIDINA BAYVIT 20MG 20 COMPRIM REC EFG
750430|LIPOSIT PROLIB 80MG 28 COMPRIMIDOS LIBERACION PROLONGADA
750471|OMEPRAZOL SUMOL 20MG 14 CAPSULAS DURAS GASTROR EFG
