PRES_CODIGO|PRES_DESCRIPCION
561939|OMALIZUMAB 75MG/INYECTABLE 1 INYECTABLE
561940|NEUMOCOCO, POLISACARIDOS CAPSULARES CONJUGADOS, DECAVALENTE 15MCG/INYECTABLE 1 INYECTABLE
561941|MESALAZINA 1,50G, 100 SOBRES LIBERACION MODIFICADA
561942|MESALAZINA 1,50G, 50 SOBRES LIBERACION MODIFICADA
561943|ROSUVASTATINA 20MG, 28 COMPRIMIDOS
561944|METILFENIDATO 27MG, 30 COMPRIMIDOS LIBERACION MODIFICADA
561945|AGOMELATINA 25MG, 28 COMPRIMIDOS
561946|FAMCICLOVIR 500MG, 21 COMPRIMIDOS
561947|ROSUVASTATINA 5MG, 28 COMPRIMIDOS
561948|NORTRIPTILINA CLORHIDRATO 10MG / CLORDIAZEPOXIDO 5MG, 20 CAPSULAS
561949|AMOXICILINA 250MG / GUAIFENESINA 6MG / BENZOATO SODICO 60MG (POR 5ML) 60ML SUSPENSION ORAL
561950|AMPICILINA 200MG / AMPICILINA-BENZATINA 1G / BROMHEXINA 8MG(POR INYECTABLE) 1 INYECTABLE
561953|HALOMETASONA MONOHIDRATO 50MG / TRICLOSAN 1G (POR G) 60G CREMA
561954|HALOMETASONA MONOHIDRATO 50MG / TRICLOSAN 1G (POR G) 30G CREMA
561966|AMOXICILINA 250MG / GUAIFENESINA 125MG, 24 CAPSULAS
561967|AMOXICILINA 250MG / GUAIFENESINA 125MG, 12 CAPSULAS
561969|SODIO IODURO (131I) 150MG / COCARBOXILASA 100MG / MAGNESIO TIOSULFATO 50MG / PROLONIO IODURO 25MG(POR INYECTABLE) 5 INYECTABLE
561972|AMPICILINA 100MG / AMPICILINA-BENZATINA 500MG / BROMHEXINA 4MG(POR INYECTABLE) 1 INYECTABLE
561974|GENTAMICINA 1MG / FLUPAMESONA 3MG (POR G) 60G POMADA
561975|GENTAMICINA 1MG / FLUPAMESONA 3MG (POR G) 30G POMADA
561979|AMPICILINA 250MG / AMPICILINA-BENZATINA 500MG / GUAIFENESINA 50MG(POR INYECTABLE) 1 INYECTABLE
561984|AMOXICILINA 250MG / BROMHEXINA 4MG (POR ) 55ML SUSPENSION ORAL
561992|AMOXICILINA 500MG / BROMHEXINA 8MG, 12 COMPRIMIDOS
561993|FLUOCINOLONA 200MCG / BENZOCAINA 15MG / NEOMICINA 10MG / RUSCOGENINA 8MG (POR G) 30G POMADA
561995|SULFAMETOXAZOL 266,66MG / TRIMETOPRIMA 53,33MG / GUAIFENESINA 33,33MG / CARBOCISTEINA 33,33MG (POR 5ML) 150ML SUSPENSION ORAL
561996|SODIO CLORURO 365,25MG / POTASIO CLORURO 186,25MG / MACROGOL 400* 15G / SODIO BICARBONATO 420MG / SODIO SULFATO 1,40G, 16 SOBRES
561997|PIRENOXINA 50MCG/ML 10ML COLIRIO
561998|CLORANFENICOL 5MG / DEXAMETASONA 1MG (POR ML) 5ML COLIRIO
561999|HIDROXIZINA 10MG/5ML 150ML SOLUCION ORAL
562000|TIAMINA 250MG / PIRIDOXINA 250MG / CIANOCOBALAMINA 1MG, 30 COMPRIMIDOS
562001|TRIAMCINOLONA 100MCG / LIDOCAINA 20MG / HEPARINOIDE 10MG (POR G) 50G POMADA
562002|MEMANTINA 5MG / MEMANTINA 10MG / MEMANTINA 15MG / MEMANTINA 20MG, 28 COMPRIMIDOS
562003|LACOSAMIDA 50MG, 14 COMPRIMIDOS
562004|LACOSAMIDA 150MG, 56 COMPRIMIDOS
562005|LACOSAMIDA 200MG, 56 COMPRIMIDOS
562006|LACOSAMIDA 100MG, 56 COMPRIMIDOS
562007|LACOSAMIDA 75MG/5ML 200ML SOLUCION ORAL
562008|SODIO FOSFATO 16G / SODIO FOSFATO 8G, 1 ENEMA
562009|TRAMADOL CLORHIDRATO 37,50MG / PARACETAMOL 325MG, 100 COMPRIMIDOS EFERVESCENTES
562010|METFORMINA 850MG, 400 COMPRIMIDOS
562011|TRAMADOL CLORHIDRATO 200MG, 150 COMPRIMIDOS LIBERACION MODIFICADA
562012|TRAMADOL CLORHIDRATO 150MG, 150 COMPRIMIDOS LIBERACION MODIFICADA
562013|CEFTAZIDIMA 1G/INYECTABLE 5 INYECTABLE
562014|CEFTAZIDIMA 2G/INYECTABLE 5 INYECTABLE
562015|LETROZOL 2,50MG, 100 COMPRIMIDOS
562016|GADOPENTETATO DE MEGLUMINA 46,90G/100ML 10 ENVASE 100ML INYECTABLE PERFUSION
562017|PANTOPRAZOL 40MG, 100 COMPRIMIDOS
562018|TRAMADOL CLORHIDRATO 100MG, 150 COMPRIMIDOS LIBERACION MODIFICADA
562019|SODIO CLORURO 900MG/100ML 40 ENVASE 100ML INYECTABLE PERFUSION
562020|PANTOPRAZOL 20MG, 504 COMPRIMIDOS
562021|PANTOPRAZOL 20MG, 100 COMPRIMIDOS
562022|VIRUS GRIPE INACTIVADO FRACCIONADO A H1N1 15MCG / A H3N2 15MCG / B 15MCG(POR INYECTABLE) 10 INYECTABLE
562023|SODIO CLORURO 600MG / LACTATO SODICO 329MG / POTASIO CLORURO 40MG / CALCIO CLORURO 27MG (POR 100ML) 10 ENVASE 500ML INYECTABLE PERFUSION
562024|LEVOFLOXACINO 250MG, 200 COMPRIMIDOS
562025|GRANISETRON 1MG/INYECTABLE IV 50 INYECTABLE
562027|POLIETILENGLICOL 4000 16,10G / SODIO SULFATO 1,42G / SODIO BICARBONATO 420MG / SODIO CLORURO 365MG / POTASIO CLORURO 188MG, 512 SOBRES
562028|GLICEROL 2,93G, 12 SUPOSITORIOS
562029|VIRUS GRIPE INACTIVADO FRACCIONADO A H1N1 9MCG / A H3N2 9MCG / B 9MCG(POR INYECTABLE) 10 INYECTABLE
562030|FOSFATO DISODICO DODECAHIDRATADO 2,56G / SODIO DIHIDROGENO FOSFATO 11,12G (POR ENEMA) 25 ENEMA 80ML
562031|FOSFATO DISODICO DODECAHIDRATADO 4,48G / SODIO DIHIDROGENO FOSFATO 19,46G (POR ENEMA) 25 ENEMA 140ML
562032|FOSFATO DISODICO DODECAHIDRATADO 8G / SODIO DIHIDROGENO FOSFATO 34,75G (POR ENEMA) 25 ENEMA 250ML
562033|ACETATO SODICO 370MG / POTASIO CLORURO 40MG / SODIO CLORURO 600MG / MAGNESIO CLORURO 20MG / CALCIO CLORURO 13,40MG / HIDROXIETIL ALMIDON 6G (POR 100ML) 10 ENVASE 500ML INYECTABLE PERFUSION
562034|PERINDOPRIL 8MG / INDAPAMIDA 2,50MG, 100 COMPRIMIDOS
562035|PERINDOPRIL 2,50MG / INDAPAMIDA 625MCG, 90 COMPRIMIDOS
562036|PERINDOPRIL 5MG / INDAPAMIDA 1,25MG, 90 COMPRIMIDOS
562037|CANDESARTAN 32MG / HIDROCLOROTIAZIDA 25MG, 300 COMPRIMIDOS
562038|CANDESARTAN 32MG / HIDROCLOROTIAZIDA 25MG, 100 COMPRIMIDOS
562039|CANDESARTAN 32MG / HIDROCLOROTIAZIDA 12,50MG, 300 COMPRIMIDOS
562040|CANDESARTAN 32MG / HIDROCLOROTIAZIDA 12,50MG, 100 COMPRIMIDOS
562041|PERINDOPRIL 10MG / INDAPAMIDA 2,50MG, 90 COMPRIMIDOS
562042|LEVOFOLINATO DE CALCIO 200MG/INYECTABLE 5 INYECTABLE
562044|AGOMELATINA 25MG, 100 COMPRIMIDOS
562045|NEUMOCOCO, POLISACARIDOS CAPSULARES CONJUGADOS, DECAVALENTE 15MCG/INYECTABLE 10 INYECTABLE
562046|MICOFENOLATO DE MOFETILO 500MG, 100 COMPRIMIDOS
562047|AMITRIPTILINA 10MG / PERFENAZINA 2MG, 40 COMPRIMIDOS
562048|AMITRIPTILINA 25MG / PERFENAZINA 4MG, 40 COMPRIMIDOS
562049|FENTANILO 400MCG, 30 COMPRIMIDOS SUBLINGUALES
562050|FENTANILO 400MCG, 10 COMPRIMIDOS SUBLINGUALES
562051|FENTANILO 200MCG, 30 COMPRIMIDOS SUBLINGUALES
562052|FENTANILO 200MCG, 10 COMPRIMIDOS SUBLINGUALES
562053|FENTANILO 600MCG, 30 COMPRIMIDOS SUBLINGUALES
562054|FENTANILO 800MCG, 30 COMPRIMIDOS SUBLINGUALES
562055|FENTANILO 300MCG, 30 COMPRIMIDOS SUBLINGUALES
562056|FENTANILO 300MCG, 10 COMPRIMIDOS SUBLINGUALES
562057|FENTANILO 100MCG, 30 COMPRIMIDOS SUBLINGUALES
562058|FENTANILO 100MCG, 10 COMPRIMIDOS SUBLINGUALES
562059|BRIMONIDINA 2MG/ 8 COLIRIO
562060|PARACETAMOL 250MG, 24 COMPRIMIDOS BUCODISPERSABLES
562061|PARACETAMOL 250MG, 12 COMPRIMIDOS BUCODISPERSABLES
562062|IRBESARTAN 75MG, 14 COMPRIMIDOS
562063|AMITRIPTILINA 25MG / PERFENAZINA 2MG, 40 COMPRIMIDOS
562064|PARACETAMOL 325MG, 12 COMPRIMIDOS BUCODISPERSABLES
562065|DICLOFENACO 10MG/G 60G EMULSION TOPICA
562066|IRBESARTAN 300MG, 14 COMPRIMIDOS
562067|IRBESARTAN 150MG, 14 COMPRIMIDOS
562068|RISPERIDONA 250MCG, 20 COMPRIMIDOS
562069|ATOMOXETINA 80MG, 28 CAPSULAS
562070|CICLESONIDA 160MCG/DOSIS 60DOSIS SOLUC/SUSP INHALACION  ENV. A PRESION
562071|ESCITALOPRAM 15MG, 500 COMPRIMIDOS
562072|ESCITALOPRAM 20MG, 500 COMPRIMIDOS
562073|CEFTAZIDIMA 1G/INYECTABLE 10 INYECTABLE
562074|QUETIAPINA 25MG, 250 COMPRIMIDOS
562075|QUETIAPINA 100MG, 250 COMPRIMIDOS
562076|QUETIAPINA 200MG, 250 COMPRIMIDOS
562077|FLUCONAZOL 400MG/INYECTABLE IV 20 INYECTABLE
562078|FLUCONAZOL 100MG/INYECTABLE IV 20 INYECTABLE
562079|FLUCONAZOL 200MG/INYECTABLE IV 20 INYECTABLE
562081|QUETIAPINA 300MG, 250 COMPRIMIDOS
562083|VIRUS GRIPE INACTIVADO FRACCIONADO A H1N1 3,75MCG/DOSIS 500 DOSIS CARTUCHO
562084|TRAMADOL CLORHIDRATO 37,50MG / PARACETAMOL 325MG, 20 COMPRIMIDOS EFERVESCENTES
562085|GABAPENTINA 100MG, 30 CAPSULAS
562086|BUDESONIDA 2MG/APLIC. 14 APLICAC. AEROSOL RECTAL
562087|FENTANILO 600MCG, 28 COMPRIMIDOS ORAL TRANSMUCOSA
562088|FENTANILO 600MCG, 4 COMPRIMIDOS ORAL TRANSMUCOSA
562089|FENTANILO 800MCG, 28 COMPRIMIDOS ORAL TRANSMUCOSA
562090|FENTANILO 800MCG, 4 COMPRIMIDOS ORAL TRANSMUCOSA
562091|FENTANILO 400MCG, 28 COMPRIMIDOS ORAL TRANSMUCOSA
562092|FENTANILO 400MCG, 4 COMPRIMIDOS ORAL TRANSMUCOSA
562093|PARACETAMOL 500MG, 12 COMPRIMIDOS BUCODISPERSABLES
562094|CANDESARTAN 32MG / HIDROCLOROTIAZIDA 25MG, 28 COMPRIMIDOS
562095|CANDESARTAN 32MG / HIDROCLOROTIAZIDA 12,50MG, 28 COMPRIMIDOS
562096|ALISKIREN 300MG / HIDROCLOROTIAZIDA 12,50MG, 28 COMPRIMIDOS
562097|FENTANILO 200MCG, 28 COMPRIMIDOS ORAL TRANSMUCOSA
562098|FENTANILO 200MCG, 4 COMPRIMIDOS ORAL TRANSMUCOSA
562099|PRASUGREL 10MG, 28 COMPRIMIDOS
562100|LEVODOPA 75MG / CARBIDOPA 18,75MG / ENTACAPONA 200MG, 100 COMPRIMIDOS
562101|ALISKIREN 150MG / HIDROCLOROTIAZIDA 12,50MG, 28 COMPRIMIDOS
562102|ALISKIREN 150MG / HIDROCLOROTIAZIDA 25MG, 28 COMPRIMIDOS
562103|ALISKIREN 300MG / HIDROCLOROTIAZIDA 25MG, 28 COMPRIMIDOS
562104|RANOLAZINA 375MG, 60 COMPRIMIDOS LIBERACION MODIFICADA
562105|RANOLAZINA 500MG, 60 COMPRIMIDOS LIBERACION MODIFICADA
562106|RANOLAZINA 750MG, 60 COMPRIMIDOS LIBERACION MODIFICADA
562107|LEVODOPA 125MG / CARBIDOPA 31,25MG / ENTACAPONA 200MG, 100 COMPRIMIDOS
562108|FENTANILO 100MCG, 28 COMPRIMIDOS ORAL TRANSMUCOSA
562109|FENTANILO 100MCG, 4 COMPRIMIDOS ORAL TRANSMUCOSA
562110|BAZEDOXIFENO ACETATO 20MG, 28 COMPRIMIDOS
562111|VALSARTAN 40MG, 28 COMPRIMIDOS
562112|PARACETAMOL 325MG, 24 COMPRIMIDOS BUCODISPERSABLES
562113|OLANZAPINA 15MG, 28 COMPRIMIDOS BUCODISPERSABLES
562114|NEBIVOLOL 5MG / HIDROCLOROTIAZIDA 25MG, 28 COMPRIMIDOS
562115|NEBIVOLOL 5MG / HIDROCLOROTIAZIDA 12,50MG, 28 COMPRIMIDOS
562116|BUPRENORFINA 2MG / NALOXONA 500MCG, 7 COMPRIMIDOS SUBLINGUALES
562117|BUPRENORFINA 8MG / NALOXONA 2MG, 7 COMPRIMIDOS SUBLINGUALES
562118|TACROLIMUS 3MG, 30 CAPSULAS LIBERACION MODIFICADA
562119|RIBAVIRINA 200MG, 168 COMPRIMIDOS
562120|RIBAVIRINA 200MG, 42 COMPRIMIDOS
562121|METFORMINA 850MG, 30 SOBRES
562122|GELATINA TANATO 250MG, 20 SOBRES
562123|OLANZAPINA 7,50MG, 28 COMPRIMIDOS
562124|AMLODIPINO 5MG, 30 COMPRIMIDOS BUCODISPERSABLES
562125|AMLODIPINO 10MG, 30 COMPRIMIDOS BUCODISPERSABLES
562126|OLANZAPINA 5MG, 56 COMPRIMIDOS BUCODISPERSABLES
562127|OLANZAPINA 2,50MG, 56 COMPRIMIDOS
562128|TERLIPRESINA 1MG/INYECTABLE IV 1 INYECTABLE
562129|METFORMINA 500MG, 30 SOBRES
562130|OLANZAPINA 15MG, 56 COMPRIMIDOS BUCODISPERSABLES
562131|OLANZAPINA 15MG, 56 COMPRIMIDOS
562132|OLANZAPINA 15MG, 28 COMPRIMIDOS
562133|OLANZAPINA 20MG, 28 COMPRIMIDOS BUCODISPERSABLES
562134|OLANZAPINA 20MG, 28 COMPRIMIDOS
562135|METFORMINA 1G, 30 SOBRES
562162|ESTIRIPENTOL 250MG, 60 SOBRES
562164|SOMATORELINA 50MCG/INYECTABLE 1 INYECTABLE
562178|FOLICO ACIDO 400MCG / POTASIO IODURO 393MCG / CIANOCOBALAMINA 2MCG, 28 COMPRIMIDOS
562179|DELAPRIL 30MG / MANIDIPINO 10MG, 28 COMPRIMIDOS
562180|GEFITINIB 250MG, 30 COMPRIMIDOS
562181|HIERRO (II), GLUCONATO 695MG, 20 COMPRIMIDOS EFERVESCENTES
562182|QUINAPRIL 20MG / HIDROCLOROTIAZIDA 25MG, 28 COMPRIMIDOS
562183|OXICODONA 10MG/INYECTABLE 5 INYECTABLE
562184|QUINAPRIL 10MG / HIDROCLOROTIAZIDA 12,50MG, 28 COMPRIMIDOS
562185|LATANOPROST 50MCG/ML 7,5ML COLIRIO
562186|LATANOPROST 50MCG/ML 15ML COLIRIO
562187|CARTEOLOL CLORHIDRATO 10MG/ML 3ML COLIRIO
562188|LEVETIRACETAM 100MG/ 150 GOTAS/SOLUCION ORAL
562189|ARIPIPRAZOL 1MG/ML 150ML GOTAS/SOLUCION ORAL
562190|CALCIPOTRIOL 50MCG / BETAMETASONA 500MCG (POR G) 60G GEL
562196|CLONIDINA CLORHIDRATO 150MCG/INYECTABLE 5 INYECTABLE
562198|PLERIXAFOR 20MG/INYECTABLE SUBCUTANEO 1 INYECTABLE
562203|ANASTROZOL 1MG, 30 COMPRIMIDOS
562204|CLOPIDOGREL 75MG, 50 COMPRIMIDOS
562205|POTASIO IODURO 262MCG, 56 COMPRIMIDOS
562206|NEUMOCOCO, POLISACARIDOS CAPSULARES CONJUGADOS, 13-VALENTE 30,80MCG/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562207|EPIRUBICINA CLORHIDRATO 20MG/INYECTABLE IV 1 INYECTABLE
562208|GLIMEPIRIDE 2MG / PIOGLITAZONA 30MG, 28 COMPRIMIDOS
562209|PRASUGREL 5MG, 28 COMPRIMIDOS
562210|GLIMEPIRIDE 4MG / PIOGLITAZONA 30MG, 28 COMPRIMIDOS
562211|ESCITALOPRAM 15MG, 56 COMPRIMIDOS
562212|ESCITALOPRAM 15MG, 30 COMPRIMIDOS
562213|ESCITALOPRAM 10MG, 56 COMPRIMIDOS
562214|ESCITALOPRAM 20MG, 56 COMPRIMIDOS
562216|EPIRUBICINA CLORHIDRATO 150MG/INYECTABLE IV 1 INYECTABLE
562217|FENTANILO 600MCG, 30 COMPRIMIDOS ORAL TRANSMUCOSA
562218|FENTANILO 400MCG, 30 COMPRIMIDOS ORAL TRANSMUCOSA
562219|AMOXICILINA 500MG / CLAVULANICO 125MG (POR ) 120ML SUSPENSION ORAL
562220|AMOXICILINA 875MG / CLAVULANICO 125MG (POR ) 120ML SUSPENSION ORAL
562221|PERINDOPRIL 8MG / INDAPAMIDA 2,50MG, 30 COMPRIMIDOS
562222|FENTANILO 200MCG, 30 COMPRIMIDOS ORAL TRANSMUCOSA
562223|LIRAGLUTIDA 1,20MG/DOSIS 30 DOSIS JERINGA PRECARGADA
562224|MOXIFLOXACINO 5MG/ML 5ML COLIRIO
562225|FENTANILO 200MCG/DOSIS 40PULVERIZACION PULVERIZADOR  NASAL
562226|FENTANILO 200MCG/DOSIS 10PULVERIZACION PULVERIZADOR  NASAL
562227|FENTANILO 50MCG/DOSIS 40PULVERIZACION PULVERIZADOR  NASAL
562228|FENTANILO 50MCG/DOSIS 10PULVERIZACION PULVERIZADOR  NASAL
562229|FENTANILO 100MCG/DOSIS 40PULVERIZACION PULVERIZADOR  NASAL
562230|FENTANILO 100MCG/DOSIS 10PULVERIZACION PULVERIZADOR  NASAL
562231|SAXAGLIPTINA 5MG, 28 COMPRIMIDOS
562232|VALSARTAN 160MG / AMLODIPINO 5MG / HIDROCLOROTIAZIDA 25MG, 28 COMPRIMIDOS
562233|VALSARTAN 160MG / AMLODIPINO 10MG / HIDROCLOROTIAZIDA 25MG, 28 COMPRIMIDOS
562234|VALSARTAN 160MG / AMLODIPINO 5MG / HIDROCLOROTIAZIDA 12,50MG, 28 COMPRIMIDOS
562235|CARBOMERO 2MG/G 10G GEL OFTALMICO
562236|CARBOMERO 1,20MG/ENV. MONOD. 30ENVASES MONODOSIS GEL OFTALMICO
562237|GLUCOSAMINA 250MG / CONDROITIN SULFATO 200MG, 90 CAPSULAS
562238|VALSARTAN 160MG / AMLODIPINO 10MG / HIDROCLOROTIAZIDA 12,50MG, 28 COMPRIMIDOS
562239|TINIDAZOL 500MG, 5 COMPRIMIDOS
562240|LEVODROPROPIZINA 60MG/ML 15ML GOTAS/SOLUCION ORAL
562241|ENALAPRIL 20MG, 28 COMPRIMIDOS BUCODISPERSABLES
562242|CEFTAZIDIMA 500MG/INYECTABLE IV 1
562243|PRAMIPEXOL 260MCG, 30 COMPRIMIDOS LIBERACION MODIFICADA
562244|PRAMIPEXOL 1,05MG, 30 COMPRIMIDOS LIBERACION MODIFICADA
562245|DRONEDARONA 400MG, 60 COMPRIMIDOS
562246|SILODOSINA 4MG, 30 CAPSULAS
562247|SILODOSINA 8MG, 30 CAPSULAS
562248|INDACATEROL 300MCG, 30 CAPSULAS-INHALACION
562249|BIMATOPROST 100MCG/ML 3ML COLIRIO
562250|SEVELAMERO 2,40G, 90 SOBRES
562251|CALCIO CARBONATO 2,50G / COLECALCIFEROL 800UI, 30 COMPRIMIDOS MASTICABLES
562252|INDACATEROL 150MCG, 30 CAPSULAS-INHALACION
562253|PRAMIPEXOL 2,10MG, 30 COMPRIMIDOS LIBERACION MODIFICADA
562254|GLUCOSAMINA 625MG, 60 COMPRIMIDOS EFERVESCENTES
562255|GLUCOSAMINA 625MG, 40 COMPRIMIDOS EFERVESCENTES
562256|GLUCOSAMINA 625MG, 20 COMPRIMIDOS EFERVESCENTES
562257|ROTIGOTINA 2MG 28 PARCHES
562258|SIMVASTATINA 20MG / EZETIMIBA 10MG, 28 COMPRIMIDOS
562259|SIMVASTATINA 40MG / EZETIMIBA 10MG, 28 COMPRIMIDOS
562260|ESTIRIPENTOL 250MG, 60 CAPSULAS
562261|ROTIGOTINA 1MG 28 PARCHES
562262|METOTREXATO 30MG/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562263|TAMSULOSINA CLORHIDRATO 400MCG / DUTASTERIDE 500MCG, 30 CAPSULAS
562264|ROTIGOTINA 3MG 28 PARCHES
562265|SAXAGLIPTINA 5MG, 56 COMPRIMIDOS
562267|GRANISETRON 3MG/INYECTABLE IV 5 INYECTABLE
562270|FILGRASTIM 480MCG/JERINGA PRECARGADA 5 JERINGA PRECARGADA
562271|FILGRASTIM 480MCG/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562272|SOMATOSTATINA 250MCG/INYECTABLE 1 INYECTABLE
562273|PIPERACILINA SODICA 4G / TAZOBACTAM SODICO 500MG(POR INYECTABLE IV) 10 INYECTABLE
562274|PIPERACILINA SODICA 4G / TAZOBACTAM SODICO 500MG(POR INYECTABLE IV) 5 INYECTABLE
562279|ZIDOVUDINA 250MG, 100 CAPSULAS
562280|FLUDARABINA 50MG/INYECTABLE IV 5 INYECTABLE
562281|ACEITE SEMILLA SOJA 10G / TRIGLICERIDOS DE CADENA MEDIA 10G (POR 100ML) 20 ENVASE 100ML INYECTABLE PERFUSION
562282|ACEITE SEMILLA SOJA 10G / TRIGLICERIDOS DE CADENA MEDIA 10G (POR 100ML) 10 ENVASE 250ML INYECTABLE PERFUSION
562283|ACEITE SEMILLA SOJA 10G / TRIGLICERIDOS DE CADENA MEDIA 10G (POR 100ML) 10 ENVASE 500ML INYECTABLE PERFUSION
562285|ROCURONIO BROMURO 100MG/INYECTABLE IV 5 INYECTABLE
562287|ROCURONIO BROMURO 50MG/INYECTABLE IV 5 INYECTABLE
562288|DOCETAXEL 80MG/INYECTABLE IV 1 INYECTABLE
562289|DOCETAXEL 80MG/INYECTABLE IV 1 INYECTABLE
562291|DOCETAXEL 20MG/INYECTABLE IV 1 INYECTABLE
562292|DOCETAXEL 20MG/INYECTABLE IV 1 INYECTABLE
562295|TOPOTECAN 4MG/INYECTABLE IV 1 INYECTABLE
562298|IMIPENEM 500MG / CILASTATINA 500MG(POR INYECTABLE IV) 10 INYECTABLE
562299|CIPROFLOXACINO 400MG/INYECTABLE IV 5 INYECTABLE
562300|CIPROFLOXACINO 400MG/INYECTABLE 1 INYECTABLE
562301|PIPERACILINA SODICA 2G / TAZOBACTAM SODICO 250MG(POR INYECTABLE IV) 10 INYECTABLE
562302|PIPERACILINA SODICA 2G / TAZOBACTAM SODICO 250MG(POR INYECTABLE IV) 5 INYECTABLE
562305|OMEPRAZOL 40MG/INYECTABLE IV 5 INYECTABLE
562307|CLARITROMICINA 500MG/INYECTABLE IV 6 INYECTABLE
562310|IMIPENEM 250MG / CILASTATINA 250MG(POR INYECTABLE IV) 10 INYECTABLE
562312|CIPROFLOXACINO 200MG/INYECTABLE IV 10 INYECTABLE
562316|ETANERCEPT 25MG/JERINGA PRECARGADA 4 JERINGA PRECARGADA
562317|ETANERCEPT 25MG/INYECTABLE 4 INYECTABLE
562320|ALBUMINA HUMANA 5G/100ML 10 ENVASE 250ML INYECTABLE PERFUSION
562321|ALBUMINA HUMANA 5G/100ML 10 ENVASE 100ML INYECTABLE PERFUSION
562325|RITONAVIR 100MG, 30 COMPRIMIDOS
562333|IOVERSOL 63,60G/100ML 1 ENVASE 500ML INYECTABLE PERFUSION
562334|ALBUMINA HUMANA 20G/100ML 10 ENVASE 100ML INYECTABLE PERFUSION
562335|ALBUMINA HUMANA 20G/100ML 10 ENVASE 50ML INYECTABLE PERFUSION
562337|IOPAMIDOL 75,50G/100ML 1 ENVASE 200ML INYECTABLE PERFUSION
562341|FILGRASTIM 300MCG/JERINGA PRECARGADA 5 JERINGA PRECARGADA
562342|FILGRASTIM 300MCG/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562343|EPOETINA ALFA 40MILES UI/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562345|OXALIPLATINO 500MG/INYECTABLE IV 1 INYECTABLE
562346|PARACETAMOL 500MG/INYECTABLE IV 1 INYECTABLE
562348|IOPAMIDOL 61,20G/100ML 1 ENVASE 200ML INYECTABLE PERFUSION
562349|IOPROMIDA 49,90G/100ML 1 ENVASE 500ML INYECTABLE PERFUSION
562353|PROPOFOL 100MG/INYECTABLE IV 5 INYECTABLE
562354|HIDROXIETIL ALMIDON 6G / SODIO CLORURO 7,20G (POR 100ML) 40 ENVASE 250ML INYECTABLE PERFUSION
562355|HIDROXIETIL ALMIDON 6G / SODIO CLORURO 7,20G (POR 100ML) 35 ENVASE 250ML INYECTABLE PERFUSION
562356|HIDROXIETIL ALMIDON 6G / SODIO CLORURO 7,20G (POR 100ML) 30 ENVASE 250ML INYECTABLE PERFUSION
562357|BCG (CULTIVO VIVO DESECADO) 2UI/INYECTABLE, 1 INYECTABLE
562358|PARACETAMOL 1G/INYECTABLE IV 50 INYECTABLE
562359|PARACETAMOL 1G/INYECTABLE IV 1 INYECTABLE
562360|GRANISETRON 1MG/INYECTABLE IV 10 INYECTABLE
562361|GRANISETRON 1MG/INYECTABLE IV 5 INYECTABLE
562363|GADOBUTROL 18,14G/INYECTABLE IV 10 INYECTABLE
562364|EPOETINA ZETA 1MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
562365|EPOETINA ZETA 2MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
562366|EPOETINA ZETA 3MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
562367|EPOETINA ZETA 4MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
562368|EPOETINA ZETA 5MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
562369|EPOETINA ZETA 10MILES UI/JERINGA PRECARGADA 6 JERINGA PRECARGADA
562370|EPOETINA ALFA 30MILES UI/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562371|GADOBUTROL 4,53G/INYECTABLE IV 10 INYECTABLE
562373|EPOETINA ZETA 20MILES UI/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562374|EPOETINA ZETA 30MILES UI/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562375|INMUNOGLOBULINA G HUMANA 1G/INYECTABLE IV 1 INYECTABLE
562376|INMUNOGLOBULINA G HUMANA 10G/INYECTABLE IV 1 INYECTABLE
562377|INMUNOGLOBULINA G HUMANA 10G/INYECTABLE IV 1 INYECTABLE
562379|GADOBUTROL 9,07G/INYECTABLE IV 10 INYECTABLE
562380|COBRE,TETRAKIS(2-METOXI-ISOBUTIL-ISONITRILO)TETRAFLUOROBORAT 1MG/INYECTABLE IV 6 INYECTABLE
562381|COBRE,TETRAKIS(2-METOXI-ISOBUTIL-ISONITRILO)TETRAFLUOROBORAT 1MG/INYECTABLE IV 5 INYECTABLE
562382|COBRE,TETRAKIS(2-METOXI-ISOBUTIL-ISONITRILO)TETRAFLUOROBORAT 1MG/INYECTABLE IV 3 INYECTABLE
562383|LEVOFOLINATO DE CALCIO 50MG/INYECTABLE IV 1 INYECTABLE
562384|ETANERCEPT 50MG/JERINGA PRECARGADA 4 JERINGA PRECARGADA
562385|EPOETINA ALFA 20MILES UI/JERINGA PRECARGADA 1 JERINGA PRECARGADA
562386|INMUNOGLOBULINA G HUMANA 2,50G/INYECTABLE IV 1 INYECTABLE
